Category,Sub Category,Name,upc from pricebook,price ,Images,,,,,,,SKU,Description
Wine,Pinot Grigio,Barefoot Cellars Pinot Grigio (750 ml),85000014448,10٫99,https://drive.google.com/uc?id=1GNO_E3hsneaF8L8Ar4kWzwWxCvaZg_52,,,,,,,BP-WIN-750-11059,Restaurant-quality wine at home: Barefoot Cellars Pinot Grigio (750 ml) is $10.99. Skip the corkage fee – fast shipping. In stock – order for delivery today.
Wine,Pinot Grigio,Cavit Collection Pinot Grigio (750 ml),86785000084,11٫99,https://drive.google.com/uc?id=1Nt_vB2fUXI4SEcuDZ5A139qmTnVLmUAW,,,,,,,BP-WIN-750-11060,Highly rated: Cavit Collection Pinot Grigio (750 ml) offers bright character at $11.99. Wine lovers keep coming back for more. Available for immediate pickup.
Wine,Pinot Grigio,Chloe Pinot Grigio (750 ml),81308003337,14٫99,https://drive.google.com/uc?id=1HHsJVkVn9Ub56V_vxBeZ_i_jtrl8Ov84,,,,,,,BP-WIN-750-11061,Need bright wine for tonight? Chloe Pinot Grigio (750 ml) at $14.99 is your answer. Pairs beautifully with dinner or sipping solo. Delivered fresh to your doorstep.
Wine,Pinot Grigio,Cupcake Pinot Grigio Trentino (750 ml),81308001067,12٫99,https://drive.google.com/uc?id=13-y6a6q9nQueOnnmGhvWGh8-_qLFUm91,,,,,,,BP-WIN-750-11062,Quality meets affordability: Cupcake Pinot Grigio Trentino (750 ml) delivers balanced wine at $12.99. Exceptional value per bottle. Shop online – pickup in-store today.
Wine,Pinot Grigio,Edna Valley Vineyard Pinot Grigio (750 ml),85000023136,15٫99,https://drive.google.com/uc?id=1i-S20nCr-8lcZuOjn8E4FvXk7SwYNd5m,,,,,,,BP-WIN-750-11063,Sommeliers appreciate Edna Valley Vineyard Pinot Grigio (750 ml) at $15.99. Vibrant wine with proper structure and finish. Order now for same-day delivery.
Wine,Pinot Grigio,La Crema Pinot Gris (750 ml),49331003120,24٫99,https://drive.google.com/uc?id=198eo92EuZYeElh3PlvVZbn5BgnlchRlA,,,,,,,BP-WIN-750-11064,"La Crema Pinot Gris (750 ml) represents vibrant quality at $24.99. Crafted with care, priced to share. In stock – order for delivery today."
Wine,Pinot Grigio,Liberty Creek Winemaker's Selection Pinot Grigio (500 ml),85000022719,5٫99,https://drive.google.com/uc?id=1PY4F2kE7XOSNHCdCCTfkK3yxnLg4GD_0,,,,,,,BP-WIN-500-11065,Stock up special: Liberty Creek Winemaker's Selection Pinot Grigio (500 ml) is just $5.99. Multiple units of mineral quality. Available in your area. Get it delivered to your door.
Wine,Pinot Grigio,Mezzacorona Pinot Grigio (750 ml),87241881063,10٫99,https://drive.google.com/uc?id=1FrAZk5-DETVfLwDK6IettBzUZqZO6SE6,,,,,,,BP-WIN-750-11066,Trending now: Mezzacorona Pinot Grigio (750 ml) offers bright character at $10.99. Wine lovers keep coming back for more. Available for immediate pickup.
Wine,Pinot Grigio,Mondavi Prvt Sel Pinot Grigio (750 ml),86003002692,12٫99,https://drive.google.com/uc?id=10NBNc4xCl28vNaeiv1nDLzm6zY9ijm-x,,,,,,,BP-WIN-750-11067,Everyday enjoyment: Mondavi Prvt Sel Pinot Grigio (750 ml) brings vibrant wine for $12.99. Impress without stress. Delivered fresh to your doorstep.
Wine,Pinot Grigio,Oyster Bay Pinot Gris (750 ml),8.70661E+11,20٫99,https://drive.google.com/uc?id=1P9qazP1jbfga05yhWRRCcy03YKwW0l2Z,,,,,,,BP-WIN-750-11068,Quality meets affordability: Oyster Bay Pinot Gris (750 ml) delivers balanced wine at $20.99. Exceptional value per bottle. Delivered fresh to your doorstep.
Wine,Pinot Grigio,Ruffino Lumina Pinot Grigio (750 ml),83085903213,14٫99,https://drive.google.com/uc?id=1S6dvKdlELgbq4ADX3zZKkGo-TvKFlnz0,,,,,,,BP-WIN-750-11069,Ruffino Lumina Pinot Grigio (750 ml) showcases bright white wine character for $14.99. Serve chilled with seafood or enjoy solo. Shop online – pickup in-store today.
Wine,Pinot Grigio,Santa Margherita Pinot Grigio (750 ml),86891022871,31٫99,https://drive.google.com/uc?id=1IfzE-yDSVukc_V-XIB90qr0jFygLqUy_,,,,,,,BP-WIN-750-11070,Bring to the party Santa Margherita Pinot Grigio (750 ml) – a balanced wine for $31.99. This food pairing champion ships fast. Order now for same-day delivery.
Wine,Pinot Grigio,Scarpetta Pinot Grigio (750 ml),8.00886E+12,17٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-WIN-750-11071,Staff pick: Scarpetta Pinot Grigio (750 ml) offers crisp character at $17.99. Wine lovers keep coming back for more. Order now for same-day delivery.
Wine,Pinot Grigio,Sutter Home Pinot Grigio (187 ml),85200118755,7٫99,https://drive.google.com/uc?id=1CqQPXobhCSI2CErT_agIGcVpS0W8g1W7,,,,,,,BP-WIN-187-11072,Sommeliers appreciate Sutter Home Pinot Grigio (187 ml) at $7.99. Mineral wine with proper structure and finish. Order online for curbside pickup.
Wine,Pinot Grigio,Sutter Home Pinot Grigio Plastic Bottle (187 ml),85200000142,2٫99,https://drive.google.com/uc?id=14TNHsVXJYcMvEn5IEy-TmLKLcRV85XUS,,,,,,,BP-WIN-187-11073,"Sutter Home Pinot Grigio Plastic Bottle (187 ml) represents refreshing quality at $2.99. Crafted with care, priced to share. Shop online – pickup in-store today."
Wine,Pinot Grigio,Woodbridge Mondavi Pinot Grigio (1.5 L),86003001657,14٫99,https://drive.google.com/uc?id=1UzLHThWYq8baUaWLDThpvvt1bqlSh15j,,,,,,,BP-WIN-1.5L-11074,Restaurant-quality wine at home: Woodbridge Mondavi Pinot Grigio (1.5 L) is $14.99. Skip the corkage fee – order online. Buy now with free delivery over $50.
Wine,Pinot Noir,A to Z Wineworks Pinot Noir (750 ml),8.92931E+11,25٫99,https://drive.google.com/uc?id=11zJhwoPSBOK4ImcQEYt3AWt7OlL1uyJz,,,,,,,BP-WIN-750-11075,Full-bodied and bright: A to Z Wineworks Pinot Noir (750 ml) for $25.99. Fruit-forward wine that pleases. Shop online – pickup in-store today.
Wine,Pinot Noir,Barefoot Cellars Pinot Noir (1.5 L),85000017364,14٫99,https://drive.google.com/uc?id=1zFjpsxkukW5CTtoizXdGVC99b5PmwqFi,,,,,,,BP-WIN-1.5L-11076,"Right-size portion: Barefoot Cellars Pinot Noir (1.5 L) for $14.99. Structured quality, perfect quantity. Available local delivery available. Delivered fresh to your doorstep."
Wine,Pinot Noir,Barefoot Cellars Pinot Noir (750 ml),85000017074,8٫99,https://drive.google.com/uc?id=1jbdRw2XDHOE6yj-yPBs65AolmdURTJt6,,,,,,,BP-WIN-750-11077,Shop Barefoot Cellars Pinot Noir (750 ml) online – $8.99 with local delivery available. Elegant wine that over-delivers. In stock – order for delivery today.
Wine,Pinot Noir,Beringer Founders' Est Pinot Noir (750 ml),89819001972,13٫99,https://drive.google.com/uc?id=1H07WmqMIDCXemtScNBEhtdNed3sPy8Ba,,,,,,,BP-WIN-750-11078,Stock up on Beringer Founders' Est Pinot Noir (750 ml) – a velvety wine for $13.99. This versatile crowd-pleaser ships fast. Order now for next-hour delivery.
Wine,Pinot Noir,Bogle Pinot Noir California (750 ml),80887493966,13٫99,https://drive.google.com/uc?id=1T3YhJUBTrFsQ5MFeCzoj1_EayyVxbBU9,,,,,,,BP-WIN-750-11079,Bogle Pinot Noir California (750 ml) showcases elegant white wine character for $13.99. Serve chilled with seafood or enjoy solo. Available for immediate pickup.
Wine,Pinot Noir,Coppola Diamond Pinot Noir (750 ml),7.39958E+11,12٫99,https://drive.google.com/uc?id=1T1TpQEYQ-sPkSTgL-yELRgzfbvWeC_Nq,,,,,,,BP-WIN-750-11080,Trending now: Coppola Diamond Pinot Noir (750 ml) offers full-bodied character at $12.99. Wine lovers keep coming back for more. In stock – order for delivery today.
Wine,Pinot Noir,Edna Valley Pinot Noir (750 ml),18138204023,24٫99,https://drive.google.com/uc?id=1VbHgowzCmk6bVUnDJZZvNqpqC5wzuITP,,,,,,,BP-WIN-750-11081,Restaurant-quality wine at home: Edna Valley Pinot Noir (750 ml) is $24.99. Skip the corkage fee – order online. In stock – order for delivery today.
Wine,Pinot Noir,Elouan Pinot Noir (750 ml),8.65776E+11,26٫99,https://drive.google.com/uc?id=1O8_9FLJBZ75u81kyZAaJAQGiwy7KyKzN,,,,,,,BP-WIN-750-11082,Standard bottle size: Elouan Pinot Noir (750 ml) is $26.99. Robust wine in classic format. Available local delivery available. Delivered fresh to your doorstep.
Wine,Pinot Noir,Erath Pinot Noir (750 ml),84687001017,24٫99,https://drive.google.com/uc?id=1NjJWrFkCWik77c_tRfMV6IwLCZa4aBcr,,,,,,,BP-WIN-750-11083,Erath Pinot Noir (750 ml) showcases elegant white wine character for $24.99. Serve chilled with seafood or enjoy solo. Shop online – pickup in-store today.
Wine,Pinot Noir,Flowers Pinot Noir (750 ml),8.59369E+11,72٫99,https://drive.google.com/uc?id=1GHv0M66hP-SevirVJ9ePuvkRnwh9ICeA,,,,,,,BP-WIN-750-11084,"Flowers Pinot Noir (750 ml) represents robust quality at $72.99. Crafted with care, priced to share. Get it delivered to your door."
Wine,Pinot Noir,Josh Cellars Pinot Noir (750 ml),8.57744E+11,19٫99,https://drive.google.com/uc?id=1k6zvEtcmANt6EJse-fnl9_BaiBs4Jmsy,,,,,,,BP-WIN-750-11085,Quality meets affordability: Josh Cellars Pinot Noir (750 ml) delivers structured wine at $19.99. Exceptional value per bottle. In stock – order for delivery today.
Wine,Pinot Noir,Le Grand Noir Pinot Noir (750 ml),84279975054,15٫99,https://drive.google.com/uc?id=1-Lt5GJlbz42sRR8nnDp-FneSvLNdjoWQ,,,,,,,BP-WIN-750-11086,Experience Le Grand Noir Pinot Noir (750 ml) – a full-bodied wine for $15.99. This versatile crowd-pleaser ships fast. In stock – order for delivery today.
Wine,Pinot Noir,Matua Pinot Noir (750 ml),89819236015,16٫99,https://drive.google.com/uc?id=1BS8IN2g4uWq2b0Gj7uAiiYfc8uAvLw1R,,,,,,,BP-WIN-750-11087,Customer favorite: Matua Pinot Noir (750 ml) offers rich character at $16.99. Wine lovers keep coming back for more. Order now for same-day delivery.
Wine,Pinot Noir,Meiomi Pinot Noir (750 ml),8.55165E+11,32٫99,https://drive.google.com/uc?id=1JbOsgzMwi5dN-xz_ZDR5NPvEJtt60Z6B,,,,,,,BP-WIN-750-11088,Quality meets affordability: Meiomi Pinot Noir (750 ml) delivers elegant wine at $32.99. Exceptional value per bottle. Buy now with free delivery over $50.
Wine,Pinot Noir,Menage a Trois Luscious Pinot Noir (750 ml),99988071577,13٫99,https://drive.google.com/uc?id=1Ed0WzM8IN3QrCvtfmWlAkcpfF-dOilrQ,,,,,,,BP-WIN-750-11089,Bring to the party Menage a Trois Luscious Pinot Noir (750 ml) – a robust wine for $13.99. This cellar-worthy ships fast. Shop online – pickup in-store today.
Wine,Pinot Noir,Murphy Goode Pinot Noir (750 ml),83722023489,20٫99,https://drive.google.com/uc?id=1NdV4EqDHN-blfqZ0FYaxq_GaERpIoCa6,,,,,,,BP-WIN-750-11090,Need elegant wine for tonight? Murphy Goode Pinot Noir (750 ml) at $20.99 is your answer. Pairs beautifully with dinner or sipping solo. Shop online – pickup in-store today.
Wine,Pinot Noir,Oyster Bay Pinot Noir (750 ml),8.70661E+11,24٫99,https://drive.google.com/uc?id=1U6_s0pk54jb6oQnIClJe42K2bidgS64M,,,,,,,BP-WIN-750-11091,Quality meets affordability: Oyster Bay Pinot Noir (750 ml) delivers elegant wine at $24.99. Exceptional value per bottle. Get it delivered to your door.
Wine,Pinot Noir,Prophecy Pinot Noir (750 ml),85000023105,14٫99,https://drive.google.com/uc?id=1K5tHjsXUsKpBiHm9qrVOY4T6rS4UHk-X,,,,,,,BP-WIN-750-11092,Sommeliers appreciate Prophecy Pinot Noir (750 ml) at $14.99. Robust wine with proper structure and finish. Order now for same-day delivery.
Wine,Pinot Noir,Raeburn Pinot Noir (750 ml),8.51718E+11,33٫99,https://drive.google.com/uc?id=1PBjwDIzy9swL0-2rIwwHIeOwjQjONv0j,,,,,,,BP-WIN-750-11093,Trending now: Raeburn Pinot Noir (750 ml) offers concentrated character at $33.99. Wine lovers keep coming back for more. Order now for same-day delivery.
Wine,Pinot Noir,Sea Glass Pinot Noir (750 ml),85200005789,19٫99,https://drive.google.com/uc?id=1LVvikj_WA62hWkTcPlet1czcqw14WSHl,,,,,,,BP-WIN-750-11094,Restaurant-quality wine at home: Sea Glass Pinot Noir (750 ml) is $19.99. Skip the corkage fee – quick delivery. Add to cart for fast local delivery.
Wine,Pinot Noir,Talbott Pinot Noir Kali Hart (750 ml),7.09192E+11,29٫99,https://drive.google.com/uc?id=1-u2HgW1ZGIUJc3dLVHoD79ID-M7ykWqG,,,,,,,BP-WIN-750-11095,Shop Talbott Pinot Noir Kali Hart (750 ml) online – $29.99 with neighborhood liquor store. Velvety wine that over-delivers. Order now for same-day delivery.
Wine,Pinot Noir,Tisdale Pinot Noir (750 ml),85000018057,4٫99,https://drive.google.com/uc?id=1U8M9rHCl-WZCuSx4tnGwF1KB_L-AuC8H,,,,,,,BP-WIN-750-11096,"Tisdale Pinot Noir (750 ml) represents robust quality at $4.99. Crafted with care, priced to share. Shop online – pickup in-store today."
Wine,Red Blend,Caymus Red Blend The Walking Fool Suisun Valley (750 ml),17224710011,43٫99,https://drive.google.com/uc?id=11j51paj3FNFFBZCl3O0aCmy6f8-FKwce,,,,,,,BP-WIN-750-11097,Shop Caymus Red Blend The Walking Fool Suisun Valley (750 ml) online – $43.99 with in your area. Rich wine that over-delivers. Delivered fresh to your doorstep.
Wine,Red Blends,Apothic Inferno Whiskey Barrel Red (750 ml),85000024904,15٫99,https://drive.google.com/uc?id=1daaQzJQtLfD1GIVS90KPyXmP_b0TD6Fk,,,,,,,BP-WIN-750-11098,Gift-worthy: Apothic Inferno Whiskey Barrel Red (750 ml) brings robust wine for $15.99. Impress without stress. In stock – order for delivery today.
Wine,Red Blends,Apothic Red (750 ml),85000017746,13٫99,https://drive.google.com/uc?id=1DgkBOuFl9VsHrIU3GRhEIe3VTi_dAT1M,,,,,,,BP-WIN-750-11099,"Apothic Red (750 ml): structured red with dark fruit and oak ($13.99). Pairs with steak, burgers, or bold cheeses. Order now for next-hour delivery."
Wine,Red Blends,Dark Horse Red Blend (750 ml),85000020746,11٫99,https://drive.google.com/uc?id=1TMYk65wSwH7dwrAOfh5CLVZo32cRsz0W,,,,,,,BP-WIN-750-11100,Sommeliers appreciate Dark Horse Red Blend (750 ml) at $11.99. Layered wine with proper structure and finish. Available for immediate pickup.
Wine,Red Blends,Josh Cellars Legacy Red Blend (750 ml),31259048024,21٫99,https://drive.google.com/uc?id=1WcWMrMdd-lIb51pMC2CM4ArCVbiuphb0,,,,,,,BP-WIN-750-11101,Standard bottle size: Josh Cellars Legacy Red Blend (750 ml) is $21.99. Rich wine in classic format. Available order online. Add to cart for fast local delivery.
Wine,Red Blends,Justin Isosceles (750 ml),7.33953E+11,100٫99,https://drive.google.com/uc?id=15NStsPreHPtnWFJnqNZmWBtnUw6c-WIH,,,,,,,BP-WIN-750-11102,"Deep ruby color, layered body: Justin Isosceles (750 ml) is $100.99. Blackberry, cassis, and oak on the palate. Buy online, enjoy tonight."
Wine,Red Blends,Menage a Trois Silk (750 ml),99988071362,12٫99,https://drive.google.com/uc?id=1AWyZ_EuNnapoAA3lMMT2Qp3vACYP8h1j,,,,,,,BP-WIN-750-11103,"Deep ruby color, structured body: Menage a Trois Silk (750 ml) is $12.99. Blackberry, cassis, and oak on the palate. Buy online, enjoy tonight."
Wine,Red Blends,Ruffino Chianti (750 ml),83085903022,16٫99,https://drive.google.com/uc?id=1W6FpHILvzwqkX-mghDlS6hayBHT4msqz,,,,,,,BP-WIN-750-11104,Need robust wine for tonight? Ruffino Chianti (750 ml) at $16.99 is your answer. Pairs beautifully with dinner or sipping solo. Available for immediate pickup.
Wine,Red Blends,Stella Rosa Red (750 ml),87872630139,16٫99,https://drive.google.com/uc?id=17JCqs4-9ukg1Bk9KPGDSDDdK_vdYe70q,,,,,,,BP-WIN-750-11105,Experience Stella Rosa Red (750 ml) – a velvety wine for $16.99. This special occasion pick ships fast. Available for immediate pickup.
Wine,Red Blends,Stella Rosa Stella Black (750 ml),87872633369,16٫99,https://drive.google.com/uc?id=1rXkR6J8afGAtX-HcxurNp42HV_xDFpLI,,,,,,,BP-WIN-750-11106,Shop Stella Rosa Stella Black (750 ml) online – $16.99 with neighborhood liquor store. Rich wine that over-delivers. Shop online – pickup in-store today.
Wine,Red Blends,The Prisoner Red Blend (750 ml),8.59369E+11,55٫99,https://drive.google.com/uc?id=1eP5QA3zWxlT-nv4tYIBa23B1hbciqBjX,,,,,,,BP-WIN-750-11107,Shop The Prisoner Red Blend (750 ml) online – $55.99 with order online. Elegant wine that over-delivers. Order now for same-day delivery.
Wine,Rose,Lamarca La Marca Prosecco Rosé 2019 (750 ml),85000017739,22٫99,https://drive.google.com/uc?id=1H9jj_ZyUBck0mpO5rgzt1Qj36A9l1WGn,,,,,,,BP-WIN-750-11108,Indulge in Lamarca La Marca Prosecco Rosé 2019 (750 ml) – a aromatic wine for $22.99. This dinner party star ships fast. Get it delivered to your door.
Wine,Rose,Whispering Angel Rosé Bottle (750 ml),88320001969,27٫99,https://drive.google.com/uc?id=16YzywOjarcRJ24iNtJkHW4AVuCY8RJLT,,,,,,,BP-WIN-750-11109,Sommeliers appreciate Whispering Angel Rosé Bottle (750 ml) at $27.99. Mineral wine with proper structure and finish. Shop online – pickup in-store today.
Wine,Sauvignon Blanc,Barefoot Cellars Sauvignon Blanc (750 ml),18341751024,9٫99,https://drive.google.com/uc?id=1YfbpgMVIBgOjQ7qoTdfORWA7aOIePIWB,,,,,,,BP-WIN-750-11110,Anytime refreshment: Barefoot Cellars Sauvignon Blanc (750 ml) brings balanced wine for $9.99. Impress without stress. Buy now with free delivery over $50.
Wine,Sauvignon Blanc,Cakebread Sauvignon Blanc (750 ml),84692479146,95٫99,https://drive.google.com/uc?id=15fSA3pOGreSLaAW3PcHIcxOZeX8ivHpu,,,,,,,BP-WIN-750-11111,Quality meets affordability: Cakebread Sauvignon Blanc (750 ml) delivers crisp wine at $95.99. Exceptional value per bottle. Available for immediate pickup.
Wine,Sauvignon Blanc,Ch Souverain Sauvignon Blanc (750 ml),88553094059,13٫99,https://drive.google.com/uc?id=1uSN5b1qVpavjLl_N7DhJcUpRAccPZEhF,,,,,,,BP-WIN-750-11112,Need aromatic wine for tonight? Ch Souverain Sauvignon Blanc (750 ml) at $13.99 is your answer. Pairs beautifully with dinner or sipping solo. Buy now with free delivery over $50.
Wine,Sauvignon Blanc,Chloe Sauvignon Blanc (750 ml),81308011011,14٫99,https://drive.google.com/uc?id=19ZBRs37pv_XWFLpPMu6spn5PRiMp10dB,,,,,,,BP-WIN-750-11113,Popular choice: Chloe Sauvignon Blanc (750 ml) offers bright character at $14.99. Wine lovers keep coming back for more. Order online for curbside pickup.
Wine,Sauvignon Blanc,Cupcake Sauv Blanc Marlborough (750 ml),81308000435,13٫99,https://drive.google.com/uc?id=1z-hJQP3LUJbUjvzS9hzu-6USSWRXivCj,,,,,,,BP-WIN-750-11114,Standard bottle size: Cupcake Sauv Blanc Marlborough (750 ml) is $13.99. Refreshing wine in classic format. Available in your area. Delivered fresh to your doorstep.
Wine,Sauvignon Blanc,Daou Sauvignon Blanc (750 ml),8.90409E+11,23٫99,https://drive.google.com/uc?id=1UrwyizS7yBtewxS0wNKf4Pt8GtoVW2cH,,,,,,,BP-WIN-750-11115,Trending now: Daou Sauvignon Blanc (750 ml) offers aromatic character at $23.99. Wine lovers keep coming back for more. In stock – order for delivery today.
Wine,Sauvignon Blanc,Dark Horse Sauvignon Blanc (750 ml),85000022924,11٫99,https://drive.google.com/uc?id=1YjSoHYQ3B0Q4WrMsGK-q8NAC6QgHMSNw,,,,,,,BP-WIN-750-11116,Standard bottle size: Dark Horse Sauvignon Blanc (750 ml) is $11.99. Balanced wine in classic format. Available quick delivery. Order now for next-hour delivery.
Wine,Sauvignon Blanc,Emmolo Sauvignon Blanc (750 ml),8.31526E+11,33٫99,https://drive.google.com/uc?id=1-Nvdl1RMVbTTEc6B49r2Xs3VgXR7C19y,,,,,,,BP-WIN-750-11117,Sommeliers appreciate Emmolo Sauvignon Blanc (750 ml) at $33.99. Bright wine with proper structure and finish. Buy now with free delivery over $50.
Wine,Sauvignon Blanc,House Wine Sauvignon Blanc (375 ml),8.48375E+11,6٫99,https://drive.google.com/uc?id=1XX2Z_OiBliQk0vplMdKmkSgxDrNyVYLB,,,,,,,BP-WIN-375-11118,"House Wine Sauvignon Blanc (375 ml) represents zesty quality at $6.99. Crafted with care, priced to share. Available for immediate pickup."
Wine,Sauvignon Blanc,Joel Gott Sauvignon Blanc (750 ml),1.88985E+11,17٫99,https://drive.google.com/uc?id=1J2SZp1Y9UTkAMdYIa7f84kyfgkWNWacI,,,,,,,BP-WIN-750-11119,Joel Gott Sauvignon Blanc (750 ml) showcases refreshing white wine character for $17.99. Serve chilled with seafood or enjoy solo. Shop online – pickup in-store today.
Wine,Sauvignon Blanc,Justin Sauvignon Blanc (750 ml),7.33952E+11,25٫99,https://drive.google.com/uc?id=13YBEWgn9kfxJZ5L5S-0gf991dROIR1Z-,,,,,,,BP-WIN-750-11120,Restaurant-quality wine at home: Justin Sauvignon Blanc (750 ml) is $25.99. Skip the corkage fee – neighborhood liquor store. In stock – order for delivery today.
Wine,Sauvignon Blanc,Kendall Jackson Sauv Blanc (750 ml),81584130406,15٫99,https://drive.google.com/uc?id=1iZG7oZmRphM5Hle8RMqTnG0mThZTZyR9,,,,,,,BP-WIN-750-11121,Sommeliers appreciate Kendall Jackson Sauv Blanc (750 ml) at $15.99. Bright wine with proper structure and finish. Order now for same-day delivery.
